"id","path_id","level_id","component_added","stress","median","verification","diff"
"19a27b3664dccf70c4b8da11606c3bc3949ee0e",4,76,"m.tree_max.2.post.46",52,212325846,"gradual",-5506876
"19a27b3664dccf70c4b8da11606c3bc3949ee0e",4,76,"m.tree_max.2.post.46",56,317089744,"gradual",-4093787
"19a27b3664dccf70c4b8da11606c3bc3949ee0e",4,76,"m.tree_max.2.post.46",60,429897031,"gradual",-2616569
"19a27b3664dccf70c4b8da11606c3bc3949ee0e",4,76,"m.tree_max.2.post.46",64,497945739,"gradual",-5990159
"fb0ccb0e1358a1cccc63f95c71b186b7f635a5",2,79,"m.tree_remove_lemma_right.3.fold.135",48,14304597,"gradual",-1773148
"fb0ccb0e1358a1cccc63f95c71b186b7f635a5",2,79,"m.tree_remove_lemma_right.3.fold.135",52,15186823,"gradual",-1923068
"fb0ccb0e1358a1cccc63f95c71b186b7f635a5",2,79,"m.tree_remove_lemma_right.3.fold.135",56,20697028,"gradual",-1878004
"fb0ccb0e1358a1cccc63f95c71b186b7f635a5",2,79,"m.tree_remove_lemma_right.3.fold.135",60,24599041,"gradual",-3443321
"fb0ccb0e1358a1cccc63f95c71b186b7f635a5",2,79,"m.tree_remove_lemma_right.3.fold.135",64,27586545,"gradual",-4127034
"19a27b3664ddcf70c4b8da1168ec3bc7949ee0e",4,80,"m.tree_remove_lemma.1.pre.101",36,95390382,"gradual",-3782940
"19a27b3664ddcf70c4b8da1168ec3bc7949ee0e",4,80,"m.tree_remove_lemma.1.pre.101",56,317345862,"gradual",-6162045
"19a27b7664ddcf70c4b8db1168ec3bc7949ee0e",4,82,"m.tree_min_lemma.4.unfold.84",56,345200261,"gradual",-3207087
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",28,4410593,"gradual",-2375367
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",32,5545472,"gradual",-2685166
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",36,5917941,"gradual",-3643868
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",40,7173714,"gradual",-4246869
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",44,8174827,"gradual",-6113898
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",48,8391326,"gradual",-4727618
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",52,9531645,"gradual",-7570133
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",56,12398047,"gradual",-8689934
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",60,14633377,"gradual",-11241410
"37550d3b0bb9965adb359af3ab98f9fa32d4a",6,82,"m.tree_main_lemma_bst.3.fold.43",64,16006245,"gradual",-12319300
"19a27b7664ddcf70c4b8db1168ec3be7949ee0e",4,83,"m.tree_remove_lemma_max.1.pre.119",44,163445654,"gradual",-4638077
"19a27b7664ddcf70c4b8db1168ec3be7949ee0e",4,83,"m.tree_remove_lemma_max.1.pre.119",52,227694962,"gradual",-4067608
"19a27b7664ddcf70c4b8db1168ec3be7949ee0e",4,83,"m.tree_remove_lemma_max.1.pre.119",56,342564879,"gradual",-2635382
"19a27b7664ddcf70c4b8db1168ec3be7949ee0e",4,83,"m.tree_remove_lemma_max.1.pre.119",60,463473968,"gradual",-12582082
"19a27b7664ddcf70c4b8db116aec3be7949ee0e",4,84,"m.tree_remove_helper.3.fold.99",44,160164900,"gradual",-3280754
"19a27b7664ddef70c4b9db116aec3be7949ee0e",4,86,"m.tree_min_helper.3.fold.76",60,468450760,"gradual",-5428881
"37550d3f0bb9965adbb5baf3ab98f9fa3ad4a",6,86,"m.tree_remove.2.post.87",40,33473260,"gradual",-1789129
"37550d3f0bb9965adbb5baf3ab98f9fa3ad4a",6,86,"m.tree_remove.2.post.87",60,130532075,"gradual",-2346831
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",36,101352529,"gradual",-3843531
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",40,115228809,"gradual",-3175003
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",44,163085925,"gradual",-2964082
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",48,153824182,"gradual",-2977331
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",52,227659888,"gradual",-3694600
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",56,338144502,"gradual",-11652540
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",60,458461571,"gradual",-9989189
"19a27b7664ddef70c4b9db116aec3be7949fe0e",4,87,"p.bst.6.pred.140",64,527602533,"gradual",-7118199
"37550d3f0bb9975adbbdbaf3ab98f9fa3ad4a",6,88,"m.tree_max_lemma.1.pre.60",56,97141003,"gradual",-1770701
"86e1dd7a3cddeeb88ce83d57761d5ad7ff149b",3,89,"m.tree_remove_lemma_left.4.unfold.108",52,18015705,"gradual",-2853944
"19a27b7664ddef70c6bbdb116aec3be7949fe0e",4,89,"m.tree_min_helper.3.fold.75",48,150252465,"gradual",-2579419
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,90,"m.main.5.inv.12",44,161554435,"gradual",-2019026
"19a37b7664ddef70c6bbdb116aec3be7949fe0e",4,90,"m.main.5.inv.12",60,462542844,"gradual",-2077902
"37570d3f8bb9975adbbdbaf3ab98f9fa3ad4a",6,90,"m.tree_add.3.fold.19",56,96881115,"gradual",-1766914
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",20,23847926,"gradual",-3161474
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",24,20840295,"gradual",-2978406
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",28,51509024,"gradual",-7646510
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",32,58423212,"gradual",-8242409
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",36,89815383,"gradual",-13981808
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",40,101091569,"gradual",-14085484
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",44,142150222,"gradual",-19404213
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",48,133110116,"gradual",-18548331
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",52,197053448,"gradual",-31006072
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",56,291137569,"gradual",-54489922
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",60,400948534,"gradual",-61594310
"19a37b7764ddef70c6bbdb116aec3be7949fe0e",4,91,"m.tree_contains.4.unfold.28",64,451878556,"gradual",-82398792
"1f73c1ef4ed3fe33de95b439fd69b721cce4b9a",1,92,"m.tree_max.3.fold.48",56,67824929,"gradual",-2057278
"1f73c1ef4ed3fe33de95b439fd69b721cce4b9a",1,92,"m.tree_max.3.fold.48",64,110546728,"gradual",-5617065
"37572d3f9bb9975adbbdbaf3ab98f9fa3ed4a",6,93,"p.bst.6.pred.138",52,88045016,"gradual",-2072515
"37572d3f9bb9975adbbdbaf3ab98f9fa3ed4a",6,93,"p.bst.6.pred.138",56,132914820,"gradual",-2087276
"19b3fb7764ddef70c6bbdb156aec3be7949fe0e",4,94,"m.create_tree_helper.3.fold.8",44,144796986,"gradual",-1692739
"19b3fb7764ddef70c6bbdb156aec3be7949fe0e",4,94,"m.create_tree_helper.3.fold.8",64,467309856,"gradual",-2734301
"1f7bd1ef4ed3fe33de95b439fd69b721cce4bda",1,95,"m.create_tree_helper.3.fold.9",44,33552601,"gradual",-2106280
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",28,51289475,"gradual",-2127878
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",32,57897134,"gradual",-3155670
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",36,87779933,"gradual",-5662617
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",40,100643611,"gradual",-3983131
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",44,135644055,"gradual",-9152931
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",48,128829827,"gradual",-9661515
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",52,194427920,"gradual",-16980774
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",56,288575095,"gradual",-19499310
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",60,397556971,"gradual",-20814753
"19b3fb7774ddef70c6bbdb156aec3be7949fe0e",4,95,"m.tree_contains_helper.4.unfold.32",64,445525242,"gradual",-21784614
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,96,"m.tree_max_lemma.3.fold.64",40,96908209,"gradual",-3735402
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,96,"m.tree_max_lemma.3.fold.64",52,191560354,"gradual",-2867566
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,96,"m.tree_max_lemma.3.fold.64",60,391062126,"gradual",-6494845
"19b3fb7774ddef70d6bbdb156aec3be7949fe0e",4,96,"m.tree_max_lemma.3.fold.64",64,442690136,"gradual",-2835106
"3757ad3f9bb9975edbbdbaf3ab98f9fa3ef4a",6,96,"m.tree_min.1.pre.66",44,104192149,"gradual",-2805555
"3757ad3f9bb9975edbbdbaf3ab98f9fa3ef4a",6,96,"m.tree_min.1.pre.66",52,151639626,"gradual",-4949803
"3757ad3f9bb9975edbbdbaf3ab98f9fa3ef4a",6,96,"m.tree_min.1.pre.66",64,360825781,"gradual",-4397707
"ff4cdf0e575ce1ccecf7f95c73b1cfbff737a5",2,98,"m.tree_min.2.post.67",64,92586684,"gradual",-4126332
"186e1dd7a3cdfefb8ace83fd7761d5ad7ff1ebb",3,98,"p.bst.6.pred.141",60,24985897,"gradual",-2072167
"186e1dd7a3cdfefb8ace83fd7761d5ad7ff1ebb",3,98,"p.bst.6.pred.141",64,27842589,"gradual",-1773092
"19b3fb7f74ddef70d6bbdb156aec3be7949fe2e",4,98,"p.bstRemove.6.pred.147",52,192137014,"gradual",-3097471
"19b3fb7f74ddef70d6bbdb156aec3be7949fe2e",4,98,"p.bstRemove.6.pred.147",56,285552506,"gradual",-7838163
"19b3fb7f74ddef70d6bbdb156aec3be7949fe2e",4,98,"p.bstRemove.6.pred.147",64,443825976,"gradual",-4678147
"3757ad3f9bb9975edbfdbef3ab98f9fa3ef4a",6,98,"m.tree_min_helper.0.assert.78",40,77793668,"gradual",-1766053
"3757ad3f9bb9975edbfdbef3ab98f9fa3ef4a",6,98,"m.tree_min_helper.0.assert.78",48,107987706,"gradual",-2276826
"3757ad3f9bb9975edbfdbef3ab98f9fa3ef4a",6,98,"m.tree_min_helper.0.assert.78",56,237598643,"gradual",-5371215
"3757ad3f9bb9975edbfdbef3ab98f9fa3ef4a",6,98,"m.tree_min_helper.0.assert.78",60,331516386,"gradual",-2288329
"19b3fb7f74ddef70d6bbdb157aec3be7949fe2e",4,99,"m.tree_remove_helper.3.fold.96",48,128274316,"gradual",-2664455
"19b3fb7f74ddef70d6bbdb157aec3be7949fe2e",4,99,"m.tree_remove_helper.3.fold.96",60,389717389,"gradual",-6250854
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,100,"m.tree_remove_lemma_right.4.unfold.132",36,84572133,"gradual",-2797626
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,100,"m.tree_remove_lemma_right.4.unfold.132",40,96245743,"gradual",-1826523
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,100,"m.tree_remove_lemma_right.4.unfold.132",44,131077552,"gradual",-4142305
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,100,"m.tree_remove_lemma_right.4.unfold.132",60,385682205,"gradual",-4035184
"19b3fb7f74ddef70d6bbdb157aec3be7959fe2e",4,100,"m.tree_remove_lemma_right.4.unfold.132",64,442819657,"gradual",-6672482
"1f7bd1ef4ed3fe3bde95b43dfd6db7a1ece6bda",1,101,"m.tree_remove_lemma_min.4.unfold.127",44,34326144,"gradual",-1935446
"19b3fb7f74ddef70d6bbdb357aec3be7959fe2e",4,101,"m.tree_remove.2.post.87",64,437412267,"gradual",-5407390
"83757ad3f9bb9975efbfdbef3ab98fdfa3ef4a",6,101,"m.tree_min_helper.1.pre.71",56,238433418,"gradual",-3101792
"ff4cdf2e575ce1ccfcfff95cf3b1cfbff737a5",2,102,"m.tree_min_helper.4.unfold.77",64,92614749,"gradual",-2779524
"19b3fb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,102,"m.tree_remove.3.fold.89",56,287577078,"gradual",-3122110
"97746fd797eb2fa6ffecbfe4403efff3ebcafd",7,102,"m.tree_max.1.pre.45",56,206372476,"gradual",-1849264
"97746fd797eb2fa6ffecbfe4403efff3ebcafd",7,102,"m.tree_max.1.pre.45",64,323505247,"gradual",-3666618
"1f7bd1ef4ed3fe3bded5f43dfd6db7a1ece6bda",1,103,"m.tree_min_helper.0.assert.78",44,34592717,"gradual",-1771226
"19bbfb7f74ddef70d6bbdb3d7aec3be7959fe2e",4,103,"m.create_tree_helper.3.fold.9",60,382926831,"gradual",-5592344
"97747fd797eb2fa6ffecbfe4403efff3ebcafd",7,103,"m.tree_add_helper.1.pre.20",60,288289241,"gradual",-2408596
"19bbfb7f74ddef71d6bbdb3d7aec3be7959fe2e",4,104,"m.tree_max_lemma.1.pre.60",36,84387911,"gradual",-1687548
"19bbfb7f74ddef71d6bbdb3d7aec3be7959fe2e",4,104,"m.tree_max_lemma.1.pre.60",64,437952150,"gradual",-5018939
"83757ad3f9bb9975efbfdbefbaf98fdfa3ef4e",6,104,"m.tree_remove_helper.4.unfold.97",60,345043835,"gradual",-5018725
"97747fd79feb2fa6ffecbfe4403efff3ebcafd",7,104,"m.tree_main_lemma.2.post.37",60,285602128,"gradual",-2687113
"97747fd79feb2fa6ffecbfe4403efff3ebcafd",7,104,"m.tree_main_lemma.2.post.37",64,324741946,"gradual",-2082322
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",20,5365863,"gradual",-2221375
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",28,10409805,"gradual",-4687059
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",32,11460435,"gradual",-5281768
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",36,16808077,"gradual",-7543567
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",40,16707738,"gradual",-7815872
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",44,24383086,"gradual",-10005503
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",48,23531757,"gradual",-9338904
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",52,33398574,"gradual",-18407204
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",56,45928652,"gradual",-25672053
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",60,63400769,"gradual",-37707118
"1f7bd1ef4ed3fe3bded5fc3dfd6db7a1ece6bdb",1,105,"p.treeRemove.6.pred.152",64,70148710,"gradual",-45041203
"ff4cdf2e575ce1cdfcfff9dcf3b9cfbff737a5",2,105,"m.tree_max_lemma.3.fold.64",64,92232426,"gradual",-2661349
"19bbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,105,"m.tree_min_helper.4.unfold.74",44,131061479,"gradual",-4508593
"19bbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,105,"m.tree_min_helper.4.unfold.74",52,192858514,"gradual",-2636466
"19bbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,105,"m.tree_min_helper.4.unfold.74",56,284098607,"gradual",-4484578
"97747fd79feb2fa6ffecbfe4443efff3ebcafd",7,105,"m.tree_remove_lemma.2.post.102",52,139380307,"gradual",-1748151
"97747fd79feb2fa6ffecbfe4443efff3ebcafd",7,105,"m.tree_remove_lemma.2.post.102",56,205548777,"gradual",-5580809
"1dbbfb7f74ddef71d6bfdb3d7aec3be7959fe2e",4,106,"m.create_tree.2.post.2",64,437485358,"gradual",-9125132
"83757ad3f9bb9975efbfdbefbbf98fdfe3ef4e",6,106,"m.tree_remove_lemma.3.fold.104",64,414362324,"gradual",-2367932
"97747fd79feb2fa6ffecbfe4443efffbebcafd",7,106,"m.tree_remove_lemma_min.1.pre.125",60,287635715,"gradual",-1816479
"ff4cff2e775ce1cdfcfff9dcf3b9cfbff737a5",2,107,"m.tree_contains_helper.3.fold.35",44,31353488,"gradual",-2716132
"ff4cff2e775ce1cdfcfff9dcf3b9cfbff737a5",2,107,"m.tree_contains_helper.3.fold.35",52,43314491,"gradual",-2276449
"ff4cff2e775ce1cdfcfff9dcf3b9cfbff737a5",2,107,"m.tree_contains_helper.3.fold.35",60,82352233,"gradual",-3954565
"ff4cff2e775ce1cdfcfff9dcf3b9cfbff737a5",2,107,"m.tree_contains_helper.3.fold.35",64,91955467,"gradual",-3092065
"1a6f5dd7a3cdfefb8acea3fd77e1d5af7ff9eff",3,107,"p.bstRemove.6.pred.146",48,94389812,"gradual",-1956163
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe2e",4,107,"m.tree_add_helper.1.pre.21",60,383571194,"gradual",-2157420
"97747fd79feb2fa6ffecbfe4443efffbfbcafd",7,107,"m.tree_remove_lemma_right.4.unfold.132",40,74781234,"gradual",-2847204
"97747fd79feb2fa6ffecbfe4443efffbfbcafd",7,107,"m.tree_remove_lemma_right.4.unfold.132",44,104032782,"gradual",-2170093
"97747fd79feb2fa6ffecbfe4443efffbfbcafd",7,107,"m.tree_remove_lemma_right.4.unfold.132",64,320562245,"gradual",-9958216
"1a6f5dd7abcdfefb8acea3fd77e1d5af7ff9eff",3,108,"m.tree_contains_helper.3.fold.33",56,215263081,"gradual",-3216024
"1a6f5dd7abcdfefb8acea3fd77e1d5af7ff9eff",3,108,"m.tree_contains_helper.3.fold.33",60,300591659,"gradual",-3991415
"1a6f5dd7abcdfefb8acea3fd77e1d5af7ff9eff",3,108,"m.tree_contains_helper.3.fold.33",64,344839671,"gradual",-5708167
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.146",52,191417939,"gradual",-2207771
"1dbbfbff74ddef71d6bfdb3d7aec3be7959fe6e",4,108,"p.bstRemove.6.pred.146",56,278148953,"gradual",-9173880
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.13",52,179191205,"gradual",-1699152
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.13",56,265632427,"gradual",-10279291
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ef4e",6,108,"m.main.5.inv.13",60,365137951,"gradual",-6014058
"1f7bd1ff4ed3febbded5fc3dfd7db7a1eceebdb",1,109,"m.tree_add_helper.4.unfold.24",52,36118598,"gradual",-2038405
"1dbbfbff74ddef75d6bfdb3d7aec3be7959fe6e",4,109,"m.tree_max_helper.3.fold.58",64,440557131,"gradual",-5293121
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",32,49100697,"gradual",-2342431
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",36,76419856,"gradual",-3625760
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",40,80953830,"gradual",-4271505
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",44,115311509,"gradual",-7699767
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",48,113257303,"gradual",-7698367
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",52,168702871,"gradual",-10488334
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",56,252116917,"gradual",-13515510
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",60,347098308,"gradual",-18039643
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff4e",6,109,"p.bst.6.pred.140",64,405094270,"gradual",-19319695
"97747fd79feb2fa7fffcbfe4443efffbfbcafd",7,109,"m.tree_min_helper.3.fold.76",56,204830515,"gradual",-3084256
"97747fd79feb2fa7fffcbfe4443efffbfbcafd",7,109,"m.tree_min_helper.3.fold.76",64,318770725,"gradual",-2685129
"1a6f5dd7abcdfefbaaceb3fd77e1d5af7ff9eff",3,110,"m.tree_max_lemma.4.unfold.63",48,96281074,"gradual",-3520705
"1a6f5dd7abcdfefbaaceb3fd77e1d5af7ff9eff",3,110,"m.tree_max_lemma.4.unfold.63",64,350729542,"gradual",-3646724
"1dbbfbff74ddef75d7bfdb3d7aec3be7959fe6e",4,110,"m.tree_min.4.unfold.68",44,133006154,"gradual",-2107723
"1dbbfbff74ddef75d7bfdb3d7aec3be7959fe6e",4,110,"m.tree_min.4.unfold.68",56,282756977,"gradual",-5106252
"837d7ad3f9bb9b75efbfdbefbbf98fdfe3ff5e",6,110,"p.bstRemove.6.pred.148",60,343761290,"gradual",-3337018
"97747fd79feb2fa7fffcbfe4c43efffbfbcafd",7,110,"m.tree_remove_helper.4.unfold.97",60,283765188,"gradual",-4516126
"1a6f5dd7abcdfefbaaeeb3fd77e1d5af7ff9eff",3,111,"m.tree_min_helper.1.pre.71",48,94597559,"gradual",-1683515
"1a6f5dd7abcdfefbaaeeb3fd77e1d5af7ff9eff",3,111,"m.tree_min_helper.1.pre.71",64,348530480,"gradual",-2199062
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",28,44334451,"gradual",-5784390
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",32,50377129,"gradual",-5896106
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",36,76970555,"gradual",-7740063
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",40,87440119,"gradual",-9870206
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",44,119373305,"gradual",-13632849
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",48,117140028,"gradual",-11099798
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",52,173096625,"gradual",-18088746
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",56,256250083,"gradual",-26506894
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",60,344910014,"gradual",-39846400
"1dbbfbff74fdef75d7bfdb3d7aec3be7959fe6e",4,111,"m.tree_main_lemma.3.fold.39",64,398276993,"gradual",-41099006
"97747fd79feb3fa7fffcbfe4c43efffbfbcafd",7,111,"m.tree_max_helper.2.post.52",64,319268667,"gradual",-2009810
"1f7bd1ff4ed3ffbbded5fc3dfd7dbfa9eceebdb",1,112,"m.tree_remove_lemma_max.2.post.121",60,74300992,"gradual",-2940999
"1dbbfbff76fdef75d7bfdb3d7aec3be7959fe6e",4,112,"m.tree_contains_helper.3.fold.35",64,395763503,"gradual",-2513490
"837d7af3f9fb9b75efbfdbefbbf98fdfe3ff5e",6,112,"m.tree_main_lemma_bst.4.unfold.42",28,48552464,"gradual",-4200206
